name,type,address,phone,latitude,longitude,city,region_category,source
AzəriMed-Zəfəran Şirvan,PHARMACY,"Azərbaycan Respublikası, Şirvan, Nəriman Nərimanov küç.2A, AZ1800",994 55 455 87 47,39.9520717334157,48.9389975113272,Bakı,Bakı,A-Group
AzəriMed-Kanon Immuno,PHARMACY,"Azərbaycan Respublikası, İmişli, Heydər Əliyev pr.164 A, AZ3000",994 55 455 90 57,39.8701196811795,48.0604112113249,İmişli,Region,A-Group
Buta Bayıl-2,PHARMACY,"Azərbaycan Respublikası, Bakı, Səbail r-nu, Ə.Yaqubov küç.6, AZ1000",994 55 208 00 86,40.34077621249385,49.83685039281965,Bakı,Bakı,A-Group
Vita Badamdar,PHARMACY,"Azərbaycan Respublikası, Bakı, Səbail r-nu, Badamdar qəs.,T.Məmmədov küç.8, AZ1000",994 55 203 87 86,40.3371986854426,49.8053778555168,Bakı,Bakı,A-Group
Dokta Caspian,PHARMACY,"Azərbaycan Respublikası, Bakı, Səbail r-nu, Bül-Bül pr.16A, AZ1000",994 51 333 04 07,40.3721602555133,49.8448436843797,Bakı,Bakı,A-Group
Zeytun Vitamin Gəncə,PHARMACY,"Azərbaycan Respublikası, Gəncə, Əlövsət Məmmədov küç.14B, AZ2000",994 55 222 89 44,40.6661758422851,46.3535499572753,Gəncə,Region,A-Group
AzəriMed-Zəfəran Şəki,PHARMACY,"Azərbaycan Respublikası, Şəki, Məmməd Əmin Rəsulzadə prospekti, AZ5500",994 55 455 89 63,41.198481033949,47.1739410978981,Şəki,Region,A-Group
AzəriMed-Zəfəran Viləş (Masallı),PHARMACY,"Azərbaycan Respublikası, Masallı, M.Talışxanov küç.3, AZ4400",994 55 455 58 75,39.0258262740219,48.6656113112995,Masallı,Region,A-Group
AzəriMed-Kanon Biləsuvar,PHARMACY,"Azərbaycan Respublikası, Biləsuvar, Heydər Əliyev küç.40 E, AZ1300",994 55 455 89 68,39.4545995604547,48.5468466266807,Biləsuvar,Region,A-Group
AzəriMed-Zəfəran Qazax,PHARMACY,"Azərbaycan Respublikası, Qazax, Heydər Əliyev küç.71, AZ3500",994 55 455 81 69,41.0980257240705,45.3784893267044,Qazax,Region,A-Group
AzəriMed-Zəfəran Qəbələ,PHARMACY,"Azərbaycan Respublikası, Qəbələ, Heydər Əliyev pr., AZ3600",994 55 455 91 75,40.9754075824334,47.8439957267268,Qəbələ,Region,A-Group
Buta Əhmədli,PHARMACY,"Azərbaycan Respublikası, Bakı, Xətai r-nu, Məzahir Rüstəmov küç. 22, AZ1000",994 55 252 22 70,40.3844306119064,49.9617578555181,Bakı,Bakı,A-Group
Vita Zabrat,PHARMACY,"Azərbaycan Respublikası, Bakı, Sabunçu r-nu, Zabrat qəs.,Babək küç.94A, AZ1000",994 55 255 51 16,40.4756159137078,49.9496619113432,Bakı,Bakı,A-Group
Buta Mərdəkan,PHARMACY,"Azərbaycan Respublikası, Bakı, Xəzər r-nu, Mərdəkan qəs.,S.Yesenin küç.,2-ci döngə, AZ1000",994 55 224 58 59,40.4871482849121,50.1641998291015,Bakı,Bakı,A-Group
Vita Əcəmi-1,PHARMACY,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, M.Cəfərov küç.16, AZ1000",994 55 505 48 47,40.409309250020016,49.81325112543714,Bakı,Bakı,A-Group
AzəriMed Günəbaxan,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Firuddin Ağayev küç.5, AZ1000",994 55 455 56 38,40.3753051757812,49.8122482299804,Bakı,Bakı,A-Group
AzəriMed-Kanon İzmir,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Əbdürrəhim bəy Haqverdiyev küç.11, AZ1000",994 55 455 58 16,40.3803635,49.8165436,Bakı,Bakı,A-Group
AzəriMed-Kanon General,PHARMACY,"Azərbaycan Respublikası, Bakı, Xətai r-nu, Xudu Məmmədov küç.32 A, AZ1000",994 55 455 81 07,40.3709526,49.953476,Bakı,Bakı,A-Group
MediClub Kids Apteki,PHARMACY,"Azərbaycan Respublikası, Bakı, Səbail r-nu, Izzət Nəbiyev küç.30A, AZ1000",994 12 525 09 19,40.3588218688964,49.8229446411132,Bakı,Bakı,A-Group
Zeytun Sahil-313,PHARMACY,"Azərbaycan Respublikası, Bakı, Sahil qəs.,Emin Quliyev küç.50, AZ1000",994 77 376 10 10,40.2246399,49.5807915,Bakı,Bakı,A-Group
Zeytun Qəbələ,PHARMACY,"Azərbaycan Respublikası, Qəbələ, Heydər Əliyev pr.,Ismayılbəy Qutqaşınlı küç.357, AZ3600",994 50 734 88 99,40.9818611145019,47.8494148254394,Qəbələ,Region,A-Group
AzəriMed-Kanon Simurq,PHARMACY,"Azərbaycan Respublikası, Bakı, Suraxanı r-nu, AB yaşayış sahəsi,Yeni Günəşli qəs.ev50, AZ1000",994 55 900 75 43,40.3775177001953,49.9780120849609,Bakı,Bakı,A-Group
AzəriMed-Kanon Nəsir,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Asif Məmmədov küç.30D, AZ1000",994 55 455 81 43,40.3940696716308,49.8809814453125,Bakı,Bakı,A-Group
Dokta Gəncə,PHARMACY,"Azərbaycan Respublikası, Gəncə, Nizami küç.46, AZ2000",994 51 540 12 65,40.680248260498,46.362564086914,Bakı,Bakı,A-Group
Dokta Qəbələ,PHARMACY,"Azərbaycan Respublikası, Qəbələ, Heydər Əliyev pr., AZ3600",994 70 576 34 76,40.9800987,47.8454132,Qəbələ,Region,A-Group
Dokta Zaqatala,PHARMACY,"Azərbaycan Respublikası, Zaqatala, Vidadi küç.15, AZ6200",994 77 508 11 22,41.62890625,46.6421470642089,Zaqatala,Region,A-Group
Medical City Aptek,PHARMACY,"Azərbaycan Respublikası, Bakı, Fizuli küç.41 A, AZ1000",994 70 594 25 05,40.3773804,49.8350373,Bakı,Bakı,A-Group
Dokta Sumqayıt,PHARMACY,"Azərbaycan Respublikası, Sumqayıt, 6-cı mkr.,Kristal Abşeron, AZ5000",994 55 649 72 16,40.5805817,49.6875801,Sumqayıt,Region,A-Group
Buta Azadlıq,PHARMACY,"Azərbaycan Respublikası, Bakı, Binəqədi r-nu, Süleyman Sani Axundov küç.66, AZ1000",994 55 333 13 68,40.4251709,49.8418389,Bakı,Bakı,A-Group
AzəriMed - Zəfəran Göyçay,PHARMACY,"Azərbaycan Respublikası, Göyçay, Heydər Əliyev prospekti ev 53 A, AZ2300",994 55 455 81 65,40.649131433330524,47.74800001888711,Göyçay,Region,A-Group
AzəriMed-Zəfəran Bakıxanov,PHARMACY,"Azərbaycan Respublikası, Bakı, Sabunçu r-nu, Gənclər küç.27 C, AZ1000",994 12 428 96 03,40.410350920369766,49.969172645695416,Bakı,Bakı,A-Group
Dokta Xırdalan,PHARMACY,"Azərbaycan Respublikası, Xırdalan şəhəri, Heydər Əliyev pr.240",994 55 785 35 15,40.450722,49.74437,Absheron,Bakı,A-Group
Azərimed-Kanon Xan,PHARMACY,"Azərbaycan Respublikası, Naxçıvan, Əziz Əliyev küç.19, AZ7000",994 50 250 27 07,39.205898,45.423573,Naxçıvan,Region,A-Group
Zeytun Əhmədli,PHARMACY,"Azərbaycan Respublikası, Bakı, Xətai r-nu, Məhəmməd Hadi küç.,Əhmədli metro st., AZ1000",994 51 215 93 03,40.38625,49.954029,Bakı,Bakı,A-Group
Zeytun Nərimanov 1,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Təbriz küç.,Nərimanov metro st., AZ1000",994 50 273 11 97,40.403202,49.871365,Bakı,Bakı,A-Group
Zeytun Elmlər Akademiyası,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Hüseyn Cavid pr.33A,Elmlər Akademiyası metro st., AZ1000",994 50 273 11 91,40.375183,49.815598,Bakı,Bakı,A-Group
Zeytun Koroğlu 1,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Heydər Əliyev pr.,Koroğlu metro st., AZ1000",994 51 250 19 29,40.420967,49.918289,Bakı,Bakı,A-Group
Zeytun 20 Yanvar,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, 20 Yanvar meydanı,20 Yanvar metro st., AZ1000",994 51 225 15 75,40.404289,49.808395,Bakı,Bakı,A-Group
Zeytun Qarayev,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Qara Qarayev pr.,metro st.çıxışı, AZ1000",994 50 273 11 90,40.41777,49.933002,Bakı,Bakı,A-Group
Zeytun Gənclik 1,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Fətəli Xan Xoyski pr.,Gənclik metro st., AZ1000",994 50 273 11 95,40.400848,49.85252,Bakı,Bakı,A-Group
Zeytun Azadlıq,PHARMACY,"Azərbaycan Respublikası, Bakı, Binəqədi r-nu, Süleyman Sani Axundov küç.,Azadlıq metro st., AZ1000",994 51 225 14 43,40.425518,49.840687,Bakı,Bakı,A-Group
Zeytun Gənclik 2,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Fətəli Xan Xoyski pr.,Gənclik metro st., AZ1000",994 50 273 11 94,40.399818,49.850243,Bakı,Bakı,A-Group
Zeytun Nərimanov 2,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Təbriz küç.,Nərimanov metro st.çıxışı, AZ1000",994 50 273 11 96,40.402477,49.869465,Bakı,Bakı,A-Group
Zeytun Koroğlu 2,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Heydər Əliyev pr.,Koroğlu metro st., AZ1000",994 50 273 11 98,40.420391,49.917557,Bakı,Bakı,A-Group
Zeytun Neftçilər,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Qara Qarayev pr.,Neftçilər metro st., AZ1000",994 50 273 11 93,40.410213,49.943398,Bakı,Bakı,A-Group
Zeytun 28 May,PHARMACY,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Cəfər Cabbarlı meydanı,28 May metro st.girişi, AZ1000",994 50 273 54 10,40.37988158632754,49.84856920488953,Bakı,Bakı,A-Group
Dokta Şirvan(Mərkəz),PHARMACY,"Azərbaycan Respublikası, Şirvan, Energetik küç.B9, AZ1800",994 55 677 52 64,39.965038,48.945217,Şirvan,Region,A-Group
Dokta Salyan,PHARMACY,"Azərbaycan Respublikası, Salyan, Y.Qasımov küç.2G, AZ5200",994 99 311 02 06,39.589581,48.975117,Salyan,Region,A-Group
Dokta Hacıqabul,PHARMACY,"Azərbaycan Respublikası, Hacıqabul, 28 may küç., AZ2400",994 55 692 19 97,40.040112,48.932594,Bakı,Bakı,A-Group
Dokta Neftçala,PHARMACY,"Azərbaycan Respublikası, Neftçala, 20 yanvar küç., AZ4700",994 50 821 87 44,39.378418,49.246162,Bakı,Bakı,A-Group
Pharmastore Nizami 1,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Qara Qrayev pr.65 A, AZ1000",994 55 225 12 53,40.409996,49.943932,Bakı,Bakı,A-Group
Pharmastore Nizami 2,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Rüstəm Rüstəmov küç.49, AZ1000",994 51 225 12 34,40.409962,49.942055,Bakı,Bakı,A-Group
Pharmastore Nizami 3,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Rüstəm Rüstəmov küç.49, AZ1000",994 55 251 78 03,40.41003,49.942265,Bakı,Bakı,A-Group
Pharmastore Nizami 4,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Qara Qarayev pr.61, AZ1000",994 50 251 78 21,40.411823,49.942574,Bakı,Bakı,A-Group
Pharmastore Nərimanov 1,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Fətəli Xan Xoyski pr.106, AZ1000",994 50 251 78 30,40.402195,49.859917,Bakı,Bakı,A-Group
Pharmastore Nərimanov 2,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Yusif Vəzir Çəmənzəminli küç.40 , AZ1000",994 50 251 78 27,40.402679,49.837093,Bakı,Bakı,A-Group
Pharmastore Nəsimi 1,PHARMACY,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Dilarə Əliyeva küç.243, AZ1000",994 50 251 78 20,40.379753,49.854069,Bakı,Bakı,A-Group
Pharmastore Nəsimi 2,PHARMACY,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Tiflis pr.46, AZ1000",994 51 251 78 24,40.405109,49.807919,Bakı,Bakı,A-Group
Pharmastore Xətai 1,PHARMACY,"Azərbaycan Respublikası, Bakı, Xətai r-nu, Xudu Məmmədov küç.13, AZ1000",994 50 251 78 97,40.372715,49.946301,Bakı,Bakı,A-Group
Pharmastore Xətai 2,PHARMACY,"Azərbaycan Respublikası, Bakı, Xətai r-nu, Əhmədli ŞTQ, Babək pr.94, AZ1000",994 50 251 78 25,40.394817,49.963726,Bakı,Bakı,A-Group
Pharmastore Binəqədi1,PHARMACY,"Azərbaycan Respublikası, Bakı, Binəqədi r-nu, Mustafa Kamal Atatürk pr.56, AZ1000",994 50 251 78 29,40.4135793,49.84668,Bakı,Bakı,A-Group
Pharmastore Yasamal 1,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Tbilisi pr.59D, AZ1000",994 50 255 12 38,40.400204,49.81044,Bakı,Bakı,A-Group
Pharmastore Sabunçu,PHARMACY,"Azərbaycan Respublikası, Bakı, Sabunçu r-nu, Bakixanov ŞTQ,Nazim İsmayılov küç.3 A, AZ1000",994 51 225 12 77,40.430981,49.956596,Bakı,Bakı,A-Group
Pharmastore Nizami 5,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Heydər Əliyev pr.119 (Z.Bünyadov ilə H.Əliyev pr. kəsişməsi), AZ1000",994 50 251 51 49,40.422043,49.9165,Bakı,Bakı,A-Group
Pharmastore Nizami 6,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Qara Qarayev pr.87D, AZ1000",994 50 251 78 93,40.418213,49.932175,Bakı,Bakı,A-Group
Pharmastore Nərimanov 3,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Həsən Əliyev küç.88, AZ1000",994 51 225 12 89,40.402973,49.852028,Bakı,Bakı,A-Group
Pharmastore Nərimanov 4,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Təbriz küç.87, AZ1000",994 50 251 78 22,40.401222,49.867924,Bakı,Bakı,A-Group
Pharmastore Nərimanov 5,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Mirzəbala Əhmədzadə küç.11, AZ1000",994 50 521 78 23,40.400749,49.871338,Bakı,Bakı,A-Group
Pharmastore Nəsimi 3,PHARMACY,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Mərdanov qardaşları küç.100A, AZ1000",994 51 207 46 74,40.392422,49.833061,Bakı,Bakı,A-Group
Pharmastore Nəsimi 4,PHARMACY,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Azadlıq pr.95, AZ1000",994 51 250 19 39,40.391071,49.841682,Bakı,Bakı,A-Group
Pharmastore Yasamal 2,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Ələsgər Ələkbərov küç.5 , AZ1000",994 50 251 78 88,40.38044,49.818359,Bakı,Bakı,A-Group
Pharmastore Yasamal 3,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Bəşir Səfəroğlu küç.116, AZ1000",994 50 251 78 89,40.373199,49.83305,Bakı,Bakı,A-Group
Pharmastore Yasamal 4,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Ələsgər Ələkbərov küç.46Q, AZ1000",994 55 667 96 97,40.368309,49.818352,Bakı,Bakı,A-Group
Pharmastore Badamdar,PHARMACY,"Azərbaycan Respublikası, Bakı, Səbail r-nu, Abbasqulu Abbaszadə küç.17, AZ1000",994 50 251 78 19,40.392445,49.833046,Bakı,Bakı,A-Group
Pharmastore Qaradağ,PHARMACY,"Azərbaycan Respublikası, Bakı, Qaradağ r-nu, Lökbatan qəs. ŞTQ Keçid 1594, AZ1000",994 12 445 10 55,40.327824,49.742031,Bakı,Bakı,A-Group
Vita Binə,PHARMACY,"Azərbaycan Respublikası, Bakı, Xəzər r-nu, Binə qəs.,Ə.İsazadə küç.,""BazarStore"" yanı, AZ1000",994 12 556 17 39,40.450497,50.087822,Bakı,Bakı,A-Group
Vita Sabunçu,PHARMACY,"Azərbaycan Respublikası, Bakı, Sabunçu r-nu, Ramana qəs., Ə.Məmmədəliyev küç.7, AZ1000",994 55 224 79 97,40.44497745697422,49.94395595582103,Bakı,Bakı,A-Group
Vita Real Maştağa,PHARMACY,"Azərbaycan Respublikası, Bakı, Sabunçu r-nu, Maştağa qəs.,H.Heybətov küç., AZ1000",994 55 444 72 24,40.526169,49.996452,Bakı,Bakı,A-Group
Dokta Bəhmənli,PHARMACY,"Azərbaycan Respublikası, Füzuli, Bəhmənli kəndi, AZ1900",994 50 579 91 06,39.556942,47.56213,Bakı,Bakı,A-Group
Dokta Salyan(xəstəxana),PHARMACY,"Azərbaycan Respublikası, Salyan, Salyan-Neftçala yolu 2-ci km, AZ5200",994 70 603 21 11,39.578779,48.98167,Salyan,Region,A-Group
Dokta Şirvan(20 yanvar),PHARMACY,"Azərbaycan Respublikası, Şirvan, 20 yanvar küç. 26A, AZ1800",994 55 815 99 39,39.95707643927668,48.93829505218298,Şirvan,Region,A-Group
Dokta Sabirabad,PHARMACY,"Azərbaycan Respublikası, Sabirabad, H.Əliyev küç. 62, AZ5400",994 55 873 73 82,40.007407013941446,48.471153576991334,Bakı,Bakı,A-Group
Pharmastore Ağ şəhər,PHARMACY,"Azərbaycan Respublikası, Bakı, Xətai r-nu, Xəqani Rüstəmov küç.B6, AZ1000",994 51 206 08 47,40.38356972622132,49.88047313075571,Bakı,Bakı,A-Group
Pharmastore Abşeron,PHARMACY,"Azərbaycan Respublikası, Abşeron, Xırdalan şəh., H.Əliyev pr.11, AZ0100",994 51 225 16 89,40.446791684014606,49.75093405242407,Absheron,Bakı,A-Group
Pharmastore Tovuz/Qovlar,PHARMACY,"Azərbaycan Respublikası, Tovuz, Qovlar qəs.,Şəhriyar küç.8, AZ6000",994 51 225 16 86,40.94819769717804,45.7366436831356,Tovuz,Region,A-Group
Pharmastore Lerik,PHARMACY,"Azərbaycan Respublikası, Lerik, Nəriman Nərimanov küç.38A, AZ4300",994 51 225 16 85,38.77479054688326,48.417261147529494,Bakı,Bakı,A-Group
Pharmastore İnşaatçılar,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, İnşaatçılar m.-su,Şərifzadə küç.148K, AZ1000",994 55 975 93 00,40.38917990516545,49.80311005427182,Bakı,Bakı,A-Group
Vita Razin Yeni,PHARMACY,"Azərbaycan Respublikası, Bakı, Sabunçu r-nu, Bakıxanov qəs.,Fətəliyev pr.68, AZ1000",994 55 250 86 57,,,Bakı,Bakı,A-Group
UNİVERSAL PHARMA,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, İsmayıl bəy Qutqaşınlı küç.50, AZ1000",994 77 333 30 30,40.36954160528233,49.82096569200668,Bakı,Bakı,A-Group
Pharmastore Binəqədi 2,PHARMACY,"Azərbaycan Respublikası, Bakı, Binəqədi r-nu, M.Ə.Rəsulzadə qəs.,Rəşid Məmmədov küç.,giriş 108, AZ1000",994 51 225 16 81,40.413528,49.822111,Bakı,Bakı,A-Group
Pharmastore Şamaxı,PHARMACY,"Azərbaycan Respublikası, Şamaxı, Heydər Əliyev küç.23, AZ5600",994 50 251 78 02,40.63549778741676,48.63926106417606,Şamaxı,Region,A-Group
Darçın Gömrük hospital,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Kazım Kazımzadə küç.123, AZ1000",994 99 207 88 06,40.377914,49.818481,Bakı,Bakı,A-Group
Darçın İnşaatçılar,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Şərifzadə küç.27A-273E , AZ1000",994 99 207 88 04,40.388622,49.802763,Bakı,Bakı,A-Group
Darçın Qarayev,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Özbəkistan küç.9, AZ1000",994 99 207 88 01,40.415476,49.927405,Bakı,Bakı,A-Group
Darçın Bakı Sağlamlıq Mərkəzi,PHARMACY,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, N.Yusifbəyli küç.90A, AZ1000",994 99 207 88 17,40.397963,49.839439,Bakı,Bakı,A-Group
Darçın Xırdalan,PHARMACY,"Azərbaycan Respublikası, Xırdalan şəhəri, Heydər Əliyev pros.,AAAF park1",994 99 207 88 16,40.462206,49.726345,Absheron,Bakı,A-Group
Dokta Lənkəran,PHARMACY,"Azərbaycan Respublikası, Lənkəran, Nizami küç.2, AZ4200",994 51 909 43 52,38.758853,48.839868,Bakı,Bakı,A-Group
Vegas Optika VIP,OPTICS,"Azərbaycan Respublikası, Bakı, Bünyad Sərdarov küç.16, AZ1000",994 12 492 39 39,40.3686396809954,49.8278308925153,Bakı,Bakı,A-Group
Vegas Optika Central,OPTICS,"Azərbaycan Respublikası, Bakı, Rəsul Rza küç.16B, AZ1000",994 12 493 49 12,40.3706110653274,49.8406609857776,Bakı,Bakı,A-Group
Majesty Optika,OPTICS,"Azərbaycan Respublikası, Bakı, Azərbaycan pr.23, AZ1000",994 12 497 15 18,40.37081881434969,49.834091644178976,Bakı,Bakı,A-Group
AVİS Yasamal,OPTICS,"Azərbaycan Respublikası, Bakı, Əbdürrəhimbəy Haqverdiyev küç.11, AZ1000",994 12 497 06 39,40.3804029844041,49.8182893962416,Bakı,Bakı,A-Group
Visus Optika İmperial,OPTICS,"Azərbaycan Respublikası, Bakı, Asif Məhərrəmov küç.51K, AZ1000",994 12 480 10 49,40.4122440650946,49.8043086978739,Bakı,Bakı,A-Group
Visus Optika Azadlıq,OPTICS,"Azərbaycan Respublikası, Bakı, Azadlıq pr.132, AZ1000",994 12 449 79 70,40.40397555814,49.8370067825309,Bakı,Bakı,A-Group
Optic Gallery,OPTICS,"Azərbaycan Respublikası, Bakı, Füzuli küç.300, AZ1000",994 51 291 36 44,40.3767462706032,49.8351523690114,Bakı,Bakı,A-Group
AVİS Nərimanov,OPTICS,"Azərbaycan Respublikası, Bakı, Ağa Nemətulla küç.45, AZ1000",994 12 465 92 40,40.4039541315557,49.8708687826615,Bakı,Bakı,A-Group
AVİS Əhmədli,OPTICS,"Azərbaycan Respublikası, Bakı, Məhəmməd Hadi küç.41, AZ1000",994 12 570 28 53,40.383836229030706,49.95434277090798,Bakı,Bakı,A-Group
Gilas Optic (İnşaatçılar),OPTICS,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Şərifzadə küç.75A, AZ1000",994 77 489 68 88,40.3847351,49.8007851,Bakı,Bakı,A-Group
Gilas Optic (Montin),OPTICS,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Mayakovski küç.11-13, AZ1000",994 77 489 98 20,40.39441876254701,49.875367997120385,Bakı,Bakı,A-Group
Gilas Optic (Əhmədli),OPTICS,"Azərbaycan Respublikası, Bakı, Xətai r-nu, Sarayevo küç.17, AZ1000",994 77 489 00 34,40.38697121165695,49.962250722254716,Bakı,Bakı,A-Group
Gilas Optic (Gənclik),OPTICS,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Fətəli Xan Xoyski küç.106, AZ1000",994 77 489 99 04,40.4022141,49.8574105,Bakı,Bakı,A-Group
Gilas Optic ( Elmlər Akademiyası),OPTICS,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, K.Kazımzadə küç.123, AZ1000",994 77 489 09 05,40.3779335,49.8158379,Bakı,Bakı,A-Group
Gilas Optic (Xalqlar dostluğu),OPTICS,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Bəhruz Nuriyev küç.49, AZ1000",994 77 489 09 30,40.4008331,49.9490967,Bakı,Bakı,A-Group
Gilas Optik (Atatürk),OPTICS,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Atatürk pr.33, AZ1000",994 77 489 23 63,40.41034125492986,49.84672132780728,Bakı,Bakı,A-Group
Gilas Optic (Xətai),OPTICS,"Azərbaycan Respublikası, Bakı, Xətai r-nu, Süleyman Vəzirov küç. 22, AZ1000",994 77 489 09 01,40.3835526,49.8696404,Bakı,Bakı,A-Group
Gilas Optic (Metropark),OPTICS,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Təbriz küç.99M, AZ1000",994 77 489 09 32,40.4040985,49.8704071,Bakı,Bakı,A-Group
Vegas Optika Ağ şəhər,OPTICS,"Azərbaycan Respublikası, Bakı, Ağ Şəhər Xəqani Rüstəmov küç.70 A, AZ1000",994 12 526 20 67,40.384061,49.880273,Bakı,Bakı,A-Group
Vegas Optika VIP (Aeterna Pharma),OPTICS,"Azərbaycan Respublikası, Bakı, Bünyad Sərdarov küç.16, AZ1000",994 12 492 39 39,40.3686396809954,49.8278308925153,Bakı,Bakı,A-Group
Visus (Aeterna Pharma),OPTICS,"Azərbaycan Respublikası, Bakı, Bünyad Sərdarov küç.16, AZ1000",994 12 492 39 39,40.3686396809954,49.8278308925153,Bakı,Bakı,A-Group
Gilas Optik (Celamig),OPTICS,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Süleyman Rəhimov küç.126/64, AZ1000",994 77 489 23 01,40.37809579664194,49.837139228666466,Bakı,Bakı,A-Group
Gilas Optik (Keşlə),OPTICS,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Keşlə qəs.,Yavər Səfərov küç.22, AZ1000",994 77 489 99 02,40.39388488571698,49.918897006177744,Bakı,Bakı,A-Group
32 Gözəl,DENTAL,"Azərbaycan Respublikası, Bakı, Azərbaycan pr.14, AZ1000",994 12 596 73 13,40.3714594681136,49.8335740143823,Bakı,Bakı,A-Group
AQS Dental Center,DENTAL,"Azərbaycan Respublikası, Sumqayıt, 13-cü mkr.,Babək pr.241, AZ5000",994 18 648 51 41,40.5672644295095,49.6952495271223,Sumqayıt,Region,A-Group
32 Beauty,DENTAL,"Azərbaycan Respublikası, Bakı, Məmməd Araz küç.63, AZ1000",994 12 561 32 80,40.4069386317702,49.8449468387325,Bakı,Bakı,A-Group
“Dental Studio” Firması,DENTAL,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Mehbalı Zeynalabdiyev küç.6",994 12 598 28 87,40.3798059218529,49.8561749329973,Bakı,Bakı,A-Group
İmplant Dental,DENTAL,"Azərbaycan Respublikası, Sumqayıt, 6-cı mkr.,Cəlil Məmmədquluzadə küç.77B, AZ5000",994 12 408 21 96,40.58025502686704,49.686044984656824,Sumqayıt,Region,A-Group
Müasir Stomatologiya,DENTAL,"Azərbaycan Respublikası, Sumqayıt, 3-cü məhəllə,Nizami küç. 23/14, AZ5000",994 18 655 48 98,40.5943912757517,49.6696021728493,Bakı,Bakı,A-Group
Dental (Şirvan),DENTAL,"Azərbaycan Respublikası, Şirvan, Xaqani küç.2A, AZ1800",994 21 215 00 30,39.9611910780652,48.9431932327174,Şirvan,Region,A-Group
MediClub Dental,DENTAL,"Azərbaycan Respublikası, Bakı, Mətbuat pr.2, AZ1000",994 12 497 11 41,40.3586596275962,49.8232169800892,Bakı,Bakı,A-Group
Sağlam Diş Klinikası,DENTAL,"Azərbaycan Respublikası, Bakı, Əlif Hacıyev küç.15, AZ1000",994 12 520 31 51,40.4153344721498,49.9326149914379,Bakı,Bakı,A-Group
Stomadent,DENTAL,"Azərbaycan Respublikası, Gəncə, Həsən Əliyev küç. 254/42, AZ2000",994 50 337 66 60,40.6782494134391,46.3567463255013,Gəncə,Region,A-Group
